X,Y,DATEEND,TIMESTART,TIMEEND,ADDRESS,Arrest,LarcenyCode,CODE_DEFINED,LAT,LONG,ObjectId
-8475489.21063108,5318135.35745723,2024/07/16 00:00:00+00,1630,800,100 WAVERLY AV   ,,From Building,BURGLARY,43.0404800700001,-76.136614983,2317
-8479573.11220201,5317962.56391821,2024/09/10 00:00:00+00,1600,800,100 FENTON ST     ,,From Building,BURGLARY,43.0393455780001,-76.173301295,2318
-8479620.05618786,5322321.931704,2024/11/12 00:00:00+00,1216,1216,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,2319
-8482437.17557205,5320859.40764759,2024/09/20 00:00:00+00,1445,1445,100 WARNER CT     ,,All Other,LARCENY,43.058362302,-76.199029614,2320
-8475788.6320088,5318697.53429461,2024/11/20 00:00:00+00,1112,1112,100 ELIZABETH BLACKWELL ST     ,,From Motor Vehicle,LARCENY,43.044170949,-76.139304731,2321
-8479620.05618786,5322321.931704,2024/11/13 00:00:00+00,1532,1532,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,2322
-8476128.43531105,5320221.50444223,2024/05/21 00:00:00+00,1045,1045,100 WAYNE ST     ,Yes,From Building,BURGLARY,43.054175206,-76.142357236,2323
-8472620.5665753,5319673.05137193,2024/03/24 00:00:00+00,1200,2000,100 FENWAY DR     ,,From Motor Vehicle,LARCENY,43.0505750180001,-76.1108455149999,2324
-8479620.05618786,5322321.931704,2024/03/06 00:00:00+00,1521,1521,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,2325
-8476128.43531105,5320221.50444223,2024/01/15 00:00:00+00,1430,1000,100 WAYNE ST     ,,From Motor Vehicle,LARCENY,43.054175206,-76.142357236,2326
-8476634.19883086,5315496.74686541,2024/05/23 00:00:00+00,1910,1910,100 FERNWOOD AV   ,Yes,,AGGRAVATED ASSAULT,43.023153742,-76.1469005869999,2327
-8479620.05618786,5322321.931704,2024/11/11 00:00:00+00,1441,1441,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,2328
-8476128.43531105,5320221.50444223,2024/06/27 00:00:00+00,1800,1351,100 WAYNE ST     ,,From Building,BURGLARY,43.054175206,-76.142357236,2329
-8476634.19883086,5315496.74686541,2024/03/18 00:00:00+00,225,225,100 FERNWOOD AV   ,,,BURGLARY,43.023153742,-76.1469005869999,2330
-8479620.05618786,5322321.931704,2024/06/15 00:00:00+00,1930,1930,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,2331
-8476584.70407018,5315804.36458572,2024/12/14 00:00:00+00,920,924,100 WEBSTER AVE    ,,Of Bicycle,MV THEFT,43.025173953,-76.1464559679999,2332
-8479573.11220201,5317962.56391821,2024/02/01 00:00:00+00,445,445,100 FENTON ST   ,,Motor Vehicle,MV THEFT,43.0393455780001,-76.173301295,2333
-8479620.05618786,5322321.931704,2024/10/31 00:00:00+00,1255,1255,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,2334
-8475852.48898754,5319220.99423691,2024/04/02 00:00:00+00,2300,800,100 WELLINGTON PL   ,,Of Bicycle,MV THEFT,43.047607439,-76.139878368,2335
-8476634.19883086,5315496.74686541,2024/04/22 00:00:00+00,2205,2205,100 FERNWOOD AV   ,Yes,,AGGRAVATED ASSAULT,43.023153742,-76.1469005869999,2336
-8479620.05618786,5322321.931704,2024/10/31 00:00:00+00,1255,1255,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,2337
-8477792.88945808,5313631.15393955,2024/11/01 00:00:00+00,1955,1955,100 WENTE TER    ,Yes,From Building,BURGLARY,43.0109004510001,-76.157309282,2338
-8476634.19883086,5315496.74686541,2024/05/18 00:00:00+00,1945,1945,100 FERNWOOD AV   ,Yes,,AGGRAVATED ASSAULT,43.023153742,-76.1469005869999,2339
-8479620.05618786,5322321.931704,2024/03/09 00:00:00+00,1142,1142,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,2340
-8477792.88945808,5313631.15393955,2024/08/19 00:00:00+00,2100,1026,100 WENTE TER    ,,From Motor Vehicle,LARCENY,43.0109004510001,-76.157309282,2341
-8476634.19883086,5315496.74686541,2024/03/06 00:00:00+00,1618,1619,100 FERNWOOD AV ,Yes,Of Bicycle,MV THEFT,43.023153742,-76.1469005869999,2342
-8479620.05618786,5322321.931704,2024/06/14 00:00:00+00,1400,1400,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,2343
-8473648.49264572,5319369.92510585,2024/03/19 00:00:00+00,1106,1106,100 WESTCOTT ST     ,,Of Bicycle,MV THEFT,43.0485851280001,-76.120079532,2344
-8476634.19883086,5315496.74686541,2024/07/04 00:00:00+00,2212,2212,100 FERNWOOD AV   ,,,AGGRAVATED ASSAULT,43.023153742,-76.1469005869999,2345
-8479620.05618786,5322321.931704,2024/10/30 00:00:00+00,1838,1838,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,2346
-8473648.49264572,5319369.92510585,2024/08/13 00:00:00+00,1245,1245,100 WESTCOTT ST     ,,,AGGRAVATED ASSAULT,43.0485851280001,-76.120079532,2347
-8476634.19883086,5315496.74686541,2024/03/20 00:00:00+00,1407,1407,100 FERNWOOD AV   ,Yes,All Other,LARCENY,43.023153742,-76.1469005869999,2348
-8479620.05618786,5322321.931704,2024/03/09 00:00:00+00,1411,1411,1 DESTINY USA DR,Yes,,AGGRAVATED ASSAULT,43.067961,-76.1737229999999,2349
-8482305.28156769,5320966.43764377,2024/04/03 00:00:00+00,1023,1023,100 WEST END DR     ,,Of MV Parts/Accessories,LARCENY,43.0590648020001,-76.19784479,2350
-8476634.19883086,5315496.74686541,2024/01/11 00:00:00+00,1414,1430,100 FERNWOOD AVE  ,,All Other,LARCENY,43.023153742,-76.1469005869999,2351
-8479620.05618786,5322321.931704,2024/06/14 00:00:00+00,1741,1741,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,2352
-8474245.33454464,5322359.50368013,2024/09/05 00:00:00+00,2200,1000,100 WHEATON RD     ,,Of Bicycle,MV THEFT,43.068207569,-76.125441054,2353
-8476303.05228882,5310888.59789905,2024/09/01 00:00:00+00,1838,1838,100 FISCOE AV   ,Yes,,AGGRAVATED ASSAULT,42.9928827910001,-76.1439258469999,2354
-8479620.05618786,5322321.931704,2024/10/29 00:00:00+00,1630,1735,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,2355
-8473648.49264572,5319369.92510585,2024/01/27 00:00:00+00,2000,1000,100 WESTCOTT ST     ,,From Building,BURGLARY,43.0485851280001,-76.120079532,2356
-8476303.05228882,5310888.59789905,2024/01/09 00:00:00+00,100,400,100 FISCOE AV ,,From Building,BURGLARY,42.9928827910001,-76.1439258469999,2357
-8479620.05618786,5322321.931704,2024/03/09 00:00:00+00,1700,1745,1 DESTINY USA DR,,Of Bicycle,MV THEFT,43.067961,-76.1737229999999,2358
-8480129.76631759,5319088.28510771,2024/08/09 00:00:00+00,1515,1515,100 WHITTIER AV   ,,All Other,LARCENY,43.046736228,-76.1783018039999,2359
-8476303.05228882,5310888.59789905,2024/01/30 00:00:00+00,918,918,100 FISCOE AV ,Yes,All Other,LARCENY,42.9928827910001,-76.1439258469999,2360
-8479620.05618786,5322321.931704,2024/03/08 00:00:00+00,1604,1604,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,2361
-8480129.76631759,5319088.28510771,2024/01/10 00:00:00+00,30,615,100 WHITTIER AV ,,From Motor Vehicle,LARCENY,43.046736228,-76.1783018039999,2362
-8476303.05228882,5310888.59789905,2024/06/21 00:00:00+00,2115,600,100 FISCOE AVE    ,,From Motor Vehicle,LARCENY,42.9928827910001,-76.1439258469999,2363
-8479620.05618786,5322321.931704,2024/06/15 00:00:00+00,1308,1308,1 DESTINY USA DR,,Shoplifting,BURGLARY,43.067961,-76.1737229999999,2364
-8479620.05618786,5322321.931704,2024/10/31 00:00:00+00,1255,1255,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,2365
-8477533.5525592,5312985.12874046,2024/01/09 00:00:00+00,1004,1004,100 FISH AV ,,All Other,LARCENY,43.006656761,-76.154979619,2366
-8479620.05618786,5322321.931704,2024/02/05 00:00:00+00,1730,1745,1 DESTINY USA DR,,All Other,LARCENY,43.067961,-76.1737229999999,2367
-8475559.14075596,5321604.22563997,2024/11/28 00:00:00+00,2300,100,100 WHITWELL DR     ,,Of Bicycle,MV THEFT,43.0632508080001,-76.137243176,2368
-8479620.05618786,5322321.931704,2024/02/06 00:00:00+00,1402,1402,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,2369
-8478740.91062065,5317318.99773464,2024/04/27 00:00:00+00,1700,842,100 FITCH ST     ,,Of Bicycle,MV THEFT,43.0351200000001,-76.165825501,2370
-8478155.31020919,5319717.33011807,2024/07/02 00:00:00+00,1224,1224,100 WILKINSON ST     ,,All Other,LARCENY,43.050865683,-76.160564963,2371
-8479620.05618786,5322321.931704,2024/10/28 00:00:00+00,1951,1951,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,2372
-8472221.1691629,5318917.09984614,2024/06/26 00:00:00+00,426,426,100 FERRIS AVE    ,,From Motor Vehicle,LARCENY,43.04561241,-76.1072576669999,2373
-8481154.81622632,5318959.30203234,2024/05/17 00:00:00+00,300,300,100 WILLIS AV   ,,Of Bicycle,MV THEFT,43.0458894660001,-76.187509984,2374
-8479620.05618786,5322321.931704,2024/05/03 00:00:00+00,1923,1923,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,2375
-8478740.91062065,5317318.99773464,2024/07/09 00:00:00+00,2214,2214,100 FITCH ST     ,,,AGGRAVATED ASSAULT,43.0351200000001,-76.165825501,2376
-8481040.97868865,5320356.46962312,2024/02/12 00:00:00+00,2205,2205,100 WILLIAMS ST     ,,From Motor Vehicle,LARCENY,43.0550611200001,-76.186487364,2377
-8479620.05618786,5322321.931704,2024/02/06 00:00:00+00,1656,1656,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,2378
-8472663.53422896,5322651.0758185,2024/08/23 00:00:00+00,2141,2141,100 FOBES AV   ,,All Other,LARCENY,43.070121,-76.1112315,2379
-8481154.81622632,5318959.30203234,2024/11/02 00:00:00+00,0,1100,100 WILLIS AV   ,,Of Bicycle,MV THEFT,43.0458894660001,-76.187509984,2380
-8479620.05618786,5322321.931704,2024/10/27 00:00:00+00,1956,1956,1 DESTINY USA DR,,Of Bicycle,MV THEFT,43.067961,-76.1737229999999,2381
-8476635.77188658,5312336.57160706,2024/08/06 00:00:00+00,213,213,100 FLORAL PKWY   ,,Of Bicycle,MV THEFT,43.002396144,-76.1469147179999,2382
-8481154.81622632,5318959.30203234,2024/06/29 00:00:00+00,113,113,100 WILLIS AV   ,,,BURGLARY,43.0458894660001,-76.187509984,2383
-8474282.06396535,5318892.66569366,2024/04/25 00:00:00+00,1713,1713,0 MADISON ST & S BEECH ST        ,,,ROBBERY,43.0454520000001,-76.125771,2384
-8472663.53422896,5322651.0758185,2024/08/03 00:00:00+00,1300,604,100 FOBES AV   ,,Of Bicycle,MV THEFT,43.070121,-76.1112315,2385
-8477351.35772973,5314532.17185841,2024/01/27 00:00:00+00,0,545,100 WIMAN AV   ,,Motor Vehicle,MV THEFT,43.016818679,-76.153342935,2386
-8472765.72563283,5322620.90379177,2024/08/05 00:00:00+00,1924,1924,0 MARLBOROUGH RD & ARNETT AV    ,,,AGGRAVATED ASSAULT,43.0699230000001,-76.112149501,2387
-8473174.24723598,5318880.76410175,2024/05/03 00:00:00+00,1008,1008,100 FELLOWS AV   ,,Of Bicycle,MV THEFT,43.045373866,-76.115819313,2388
-8477351.35772973,5314532.17185841,2024/05/17 00:00:00+00,2301,2301,100 WIMAN AV   ,,,AGGRAVATED ASSAULT,43.016818679,-76.153342935,2389
-8476121.46570905,5316813.99436747,2024/10/07 00:00:00+00,1950,1950,0 I 81 S    ,,All Other,ROBBERY,43.031804005,-76.142294627,2390
-8477909.25272368,5313977.6417401,2024/04/18 00:00:00+00,1206,1206,100 FORD AVE    ,,From Building,LARCENY,43.013176382,-76.158354591,2391
-8477351.35772973,5314532.17185841,2024/09/01 00:00:00+00,2000,1146,100 WIMAN AV   ,,Of Bicycle,MV THEFT,43.016818679,-76.153342935,2392
-8475248.37280518,5318307.30702424,2024/12/10 00:00:00+00,1602,1700,0 MARSHALL ST & UNIVERSITY AV        ,Yes,,AGGRAVATED ASSAULT,43.0416090000001,-76.1344515,2393
-8473993.77308955,5322852.61465675,2024/03/02 00:00:00+00,2129,2129,100 FORDHAM RD     ,,Of Bicycle,MV THEFT,43.0714435560001,-76.123181239,2394
-8480661.42074721,5316922.0940235,2024/05/07 00:00:00+00,320,328,100 WOLCOTT AV   ,,Of Bicycle,MV THEFT,43.0325138330001,-76.183077737,2395
-8477793.88777127,5312855.77333063,2024/04/26 00:00:00+00,2201,235,0 MAXWELL CT     ,,From Motor Vehicle,LARCENY,43.0058070000001,-76.1573182499999,2396
-8473993.77308955,5322852.61465675,2024/12/02 00:00:00+00,1159,1159,100 FORDHAM RD     ,,,AGGRAVATED ASSAULT,43.0714435560001,-76.123181239,2397
-8480661.42074721,5316922.0940235,2024/01/05 00:00:00+00,800,1019,100 WOLCOTT AV ,Yes,,AGGRAVATED ASSAULT,43.0325138330001,-76.183077737,2398
-8475248.37280518,5318307.30702424,2024/09/22 00:00:00+00,155,155,0 MARSHALL ST & UNIVERSITY AV        ,Yes,,AGGRAVATED ASSAULT,43.0416090000001,-76.1344515,2399
-8473993.77308955,5322852.61465675,2024/08/26 00:00:00+00,356,356,100 FORDHAM RD     ,Yes,,AGGRAVATED ASSAULT,43.0714435560001,-76.123181239,2400
-8480661.42074721,5316922.0940235,2024/05/24 00:00:00+00,1015,1015,100 WOLCOTT AV   ,,From Motor Vehicle,LARCENY,43.0325138330001,-76.183077737,2401
-8477793.88777127,5312855.77333063,2024/03/10 00:00:00+00,1800,918,0 MAXWELL CT     ,,Of Bicycle,MV THEFT,43.0058070000001,-76.1573182499999,2402
-8473993.77308955,5322852.61465675,2024/10/30 00:00:00+00,1730,643,100 FORDHAM RD     ,,Of Bicycle,MV THEFT,43.0714435560001,-76.123181239,2403
-8478760.11278753,5322441.95078078,2024/10/20 00:00:00+00,1431,1431,100 WOLF ST     ,Yes,,AGGRAVATED ASSAULT,43.0687486310001,-76.165997997,2404
-8476952.71829174,5315212.76100939,2024/10/24 00:00:00+00,1200,1100,0 MIDLAND AV   ,,Of Bicycle,MV THEFT,43.0212886690001,-76.149761896,2405
-8473993.77308955,5322852.61465675,2024/08/19 00:00:00+00,1800,700,100 FORDHAM RD     ,,Of Bicycle,MV THEFT,43.0714435560001,-76.123181239,2406
-8476496.21631827,5315956.22865394,2024/05/28 00:00:00+00,1640,1640,100 WOOD AV   ,,,AGGRAVATED ASSAULT,43.026171262,-76.145661069,2407
-8476739.16342588,5313829.90918647,2024/05/11 00:00:00+00,1615,1615,0 MIDLAND AV & HALL AV    ,,,ROBBERY,43.012206,-76.1478435,2408
-8473993.77308955,5322852.61465675,2024/05/06 00:00:00+00,1120,1120,100 FORDHAM RD     ,Yes,All Other,LARCENY,43.0714435560001,-76.123181239,2409
-8476496.21631827,5315956.22865394,2024/12/26 00:00:00+00,719,719,100 WOOD AV   ,,All Other,LARCENY,43.026171262,-76.145661069,2410
-8477296.20615781,5316441.80658126,2024/01/15 00:00:00+00,1107,1107,0 MIDLAND AV & W KENNEDY ST        ,Yes,,AGGRAVATED ASSAULT,43.0293600000001,-76.1528475,2411
-8476242.27941657,5322204.84483463,2024/06/19 00:00:00+00,1200,1400,100 FIRST NORTH ST   ,,From Building,BURGLARY,43.067192602,-76.143379915,2412
-8476496.21631827,5315956.22865394,2024/01/15 00:00:00+00,1500,1645,100 WOOD AV   ,,Motor Vehicle,MV THEFT,43.026171262,-76.145661069,2413
-8477529.14219229,5320617.42504047,2024/08/05 00:00:00+00,1600,750,0 N CLINTON ST & GENANT DR        ,,Of Bicycle,MV THEFT,43.0567740000001,-76.15494,2414
-8476591.49856663,5315222.96034958,2024/02/27 00:00:00+00,2200,800,100 FOREST AV ,,From Building,BURGLARY,43.021355654,-76.146517004,2415
-8476496.21631827,5315956.22865394,2024/07/21 00:00:00+00,1502,1502,100 WOOD AV   ,,,AGGRAVATED ASSAULT,43.026171262,-76.145661069,2416
-8477519.62437583,5320097.7700707,2024/12/23 00:00:00+00,2051,2051,0 N FRANKLIN ST & HERALD PL        ,Yes,,AGGRAVATED ASSAULT,43.053363,-76.1548544999999,2417
-8476591.49856663,5315222.96034958,2024/11/20 00:00:00+00,1405,1405,100 FOREST AV   ,,Of Bicycle,MV THEFT,43.021355654,-76.146517004,2418
-8476496.21631827,5315956.22865394,2024/01/01 00:00:00+00,1934,1934,100 WOOD AV   ,Yes,,AGGRAVATED ASSAULT,43.026171262,-76.145661069,2419
-8477519.62437583,5320097.7700707,2024/04/21 00:00:00+00,1732,1733,0 N FRANKLIN ST & HERALD PL        ,,,AGGRAVATED ASSAULT,43.053363,-76.1548544999999,2420
-8477909.25272368,5313977.6417401,2024/10/11 00:00:00+00,1755,1755,100 FORD AVE    ,,,AGGRAVATED ASSAULT,43.013176382,-76.158354591,2421
-8476496.21631827,5315956.22865394,2024/02/08 00:00:00+00,845,845,100 WOOD AV   ,,Motor Vehicle,MV THEFT,43.026171262,-76.145661069,2422
-8479261.38478853,5320330.85711558,2024/10/30 00:00:00+00,2330,2330,0 N GEDDES ST & W BELDEN AV    ,,Of Bicycle,MV THEFT,43.054893,-76.1705009999999,2423
-8472673.0519341,5322338.38863425,2024/12/14 00:00:00+00,1740,1740,100 FOREST HILL DR     ,,All Other,LARCENY,43.068069,-76.1113169989999,2424
-8476496.21631827,5315956.22865394,2024/10/12 00:00:00+00,2334,2340,100 WOOD AVE    ,,All Other,LARCENY,43.026171262,-76.145661069,2425
-8479275.41115569,5319887.99670213,2024/11/06 00:00:00+00,437,437,0 N GEDDES ST & PARK AV        ,,,AGGRAVATED ASSAULT,43.0519860000001,-76.170627001,2426
-8470730.58214555,5319737.53664542,2024/07/08 00:00:00+00,2000,600,100 FOXBORO RD     ,,Motor Vehicle,MV THEFT,43.0509983270001,-76.093867496,2427
-8475596.19945972,5322400.97856671,2024/08/08 00:00:00+00,2300,620,100 WOODRUFF AV   ,,Of Bicycle,MV THEFT,43.0684797500001,-76.13757608,2428
-8476447.11674178,5320365.13511266,2024/11/11 00:00:00+00,1922,1924,0 N MCBRIDE ST & E WILLOW ST        ,,All Other,ROBBERY,43.055118,-76.1452199999999,2429
-8475991.7643647,5318284.00310549,2024/01/30 00:00:00+00,2130,1716,100 FRISBIE CT   ,,Unknown,LARCENY,43.041456,-76.1411295,2430
-8475868.31372108,5322983.94633446,2024/06/17 00:00:00+00,1953,1953,100 WORDEN AV   ,,All Other,LARCENY,43.0723053770001,-76.140020524,2431
-8477218.56081298,5319945.5810794,2024/05/19 00:00:00+00,1145,1145,0 N SALINA ST & E WILLOW ST        ,,,AGGRAVATED ASSAULT,43.0523640000001,-76.1521499999999,2432
-8475991.7643647,5318284.00310549,2024/03/04 00:00:00+00,520,520,100 FRISBIE CT   ,Yes,From Building,BURGLARY,43.041456,-76.1411295,2433
-8475868.31372108,5322983.94633446,2024/11/24 00:00:00+00,2030,830,100 WORDEN AV   ,,Of Bicycle,MV THEFT,43.0723053770001,-76.140020524,2434
-8477221.06539021,5319722.1008374,2024/04/03 00:00:00+00,1625,711,0 N SALINA ST & ERIE BLVD E    ,,Of Bicycle,MV THEFT,43.0508970000001,-76.152172499,2435
-8475991.7643647,5318284.00310549,2024/10/26 00:00:00+00,1411,1411,100 FRISBIE CT     ,Yes,,BURGLARY,43.041456,-76.1411295,2436
-8475868.31372108,5322983.94633446,2024/08/02 00:00:00+00,2130,2130,100 WORDEN AV   ,,,AGGRAVATED ASSAULT,43.0723053770001,-76.140020524,2437
-8478676.28954492,5322612.67507412,2024/04/26 00:00:00+00,1650,1850,0 N SALINA ST & WOLF ST        ,,All Other,LARCENY,43.069869,-76.165245,2438
-8475991.7643647,5318284.00310549,2024/06/14 00:00:00+00,2123,2123,100 FRISBIE CT   ,Yes,All Other,LARCENY,43.041456,-76.1411295,2439
-8482179.58894952,5320397.45816035,2024/10/14 00:00:00+00,944,944,1000 AVERY AVE    ,,Of Bicycle,MV THEFT,43.0553301670001,-76.196715674,2440
-8478144.79474745,5318573.24997752,2024/06/20 00:00:00+00,0,1643,0 NIAGARA ST & GIFFORD ST        ,,Of Bicycle,MV THEFT,43.0433550000001,-76.160470501,2441
-8477816.69501987,5323787.57542528,2024/10/28 00:00:00+00,1730,1730,100 FOURTH NORTH ST     ,,All Other,LARCENY,43.077578665,-76.1575231309999,2442
-8477468.04048227,5313466.39301929,2024/07/09 00:00:00+00,1430,115,1000 BALLANTYNE RD     ,,,BURGLARY,43.0098181770001,-76.154391114,2443
-8478676.28954492,5322612.67507412,2024/05/31 00:00:00+00,1634,1634,0 N SALINA ST & WOLF ST        ,,All Other,LARCENY,43.069869,-76.165245,2444
-8482139.53708729,5320826.7714367,2024/01/28 00:00:00+00,1511,1511,100 GERE AV ,,,BURGLARY,43.05814809,-76.196355882,2445
-8477468.04048227,5313466.39301929,2024/01/01 00:00:00+00,2000,920,1000 BALLANTYNE RD     ,,From Motor Vehicle,LARCENY,43.0098181770001,-76.154391114,2446
,,2024/08/14 00:00:00+00,2030,800,0 NURSERY LN     ,,Of Bicycle,MV THEFT,,,2447
-8476798.89356846,5316825.39427574,2024/08/05 00:00:00+00,2200,500,100 FURMAN ST     ,,Of Bicycle,MV THEFT,43.031878862,-76.148380065,2448
-8474195.71098731,5319818.39487813,2024/07/09 00:00:00+00,0,0,1000 CANAL ST     ,,From Motor Vehicle,LARCENY,43.051529111,-76.124995278,2449
-8477811.67105993,5312961.95058111,2024/08/15 00:00:00+00,530,1838,0 OAKDALE CT     ,,From Motor Vehicle,LARCENY,43.0065045000001,-76.157478,2450
-8477775.77954103,5324002.80383265,2024/06/18 00:00:00+00,1425,1425,100 GANNETT AV   ,,All Other,LARCENY,43.0789908830001,-76.157155581,2451
-8474195.71098731,5319818.39487813,2024/10/31 00:00:00+00,1200,1200,1000 CANAL ST     ,,Of Bicycle,MV THEFT,43.051529111,-76.124995278,2452
-8476491.70019785,5317806.97095097,2024/08/14 00:00:00+00,2100,2100,0 OAKWOOD AV & BURT ST        ,,All Other,LARCENY,43.038324,-76.1456204999999,2453
-8482139.53708729,5320826.7714367,2024/04/21 00:00:00+00,1941,1941,100 GERE AV   ,,Of Bicycle,MV THEFT,43.05814809,-76.196355882,2454
-8474195.71098731,5319818.39487813,2024/05/10 00:00:00+00,1711,1155,1000 CANAL ST     ,,Of Bicycle,MV THEFT,43.051529111,-76.124995278,2455
-8479275.41115569,5319887.99670213,2024/08/25 00:00:00+00,2112,2112,0 PARK AV & N GEDDES ST        ,,,AGGRAVATED ASSAULT,43.0519860000001,-76.170627001,2456
-8482139.53708729,5320826.7714367,2024/07/11 00:00:00+00,1715,1715,100 GERE AV   ,,All Other,LARCENY,43.05814809,-76.196355882,2457
-8474195.71098731,5319818.39487813,2024/01/03 00:00:00+00,1200,1448,1000 CANAL ST     ,,Motor Vehicle,MV THEFT,43.051529111,-76.124995278,2458
,,2024/03/22 00:00:00+00,1630,1630,0 PARK ST & CARBON ST    ,,Of Bicycle,MV THEFT,,,2459
-8479407.65859944,5320914.97137431,2024/06/30 00:00:00+00,1305,1305,100 GIMINSKI DR     ,,All Other,LARCENY,43.058727,-76.171815,2460
-8476873.41473178,5321855.66406237,2024/11/06 00:00:00+00,14,14,0 PARK ST & MARY ST        ,,,AGGRAVATED ASSAULT,43.0649010000001,-76.1490495,2461
-8474195.71098731,5319818.39487813,2024/04/14 00:00:00+00,15,941,1000 CANAL ST     ,,Of Bicycle,MV THEFT,43.051529111,-76.124995278,2462
-8474889.21349252,5313684.46999755,2024/12/03 00:00:00+00,400,420,100 GAME RD     ,,All Other,LARCENY,43.0112506670001,-76.131225117,2463
-8478759.94614225,5322888.34106195,2024/05/01 00:00:00+00,1800,1805,0 PARK ST & HIAWATHA BLVD E        ,,From Motor Vehicle,LARCENY,43.0716780000001,-76.1659964999999,2464
-8474195.71098731,5319818.39487813,2024/12/20 00:00:00+00,157,157,1000 CANAL ST     ,,Of Bicycle,BURGLARY,43.051529111,-76.124995278,2465
