,X,Y,DATEEND,TIMESTART,TIMEEND,ADDRESS,Arrest,LarcenyCode,CODE_DEFINED,LAT,LONG,ObjectId,month,CrimeType,monthly_crime_count
142,-8476460.47541464,5315849.59148466,2024-11-12 00:00:00+00:00,1600,615,2200 S SALINA ST     ,NO,Of Bicycle,MV THEFT,43.0254709650001,-76.1453400029999,200,2024-11,3,436
143,-8476795.26844924,5314110.79702479,2024-02-10 00:00:00+00:00,857,900,300 W OSTRANDER AV   ,NO,Motor Vehicle,MV THEFT,43.0140510000001,-76.1483474999999,201,2024-02,3,388
144,-8472696.19926374,5319311.0439895,2024-08-24 00:00:00+00:00,1535,1535,2300 E FAYETTE ST   ,YES,From Building,BURGLARY,43.0481985920001,-76.111524935,203,2024-08,1,648
145,-8476460.47541464,5315849.59148466,2024-07-06 00:00:00+00:00,1540,1540,2200 S SALINA ST     ,NO,Unknown,LARCENY,43.0254709650001,-76.1453400029999,204,2024-07,2,554
146,-8472140.61893597,5320071.27621132,2024-04-01 00:00:00+00:00,1230,1400,2300 ERIE BLVD E ,NO,Motor Vehicle,MV THEFT,43.05318909,-76.106534072,205,2024-04,3,426
147,-8476542.97495718,5323143.15434071,2024-11-06 00:00:00+00:00,1359,1400,2300 GRANT BLVD   ,NO,All Other,LARCENY,43.073350111,-76.146081109,206,2024-11,2,436
148,-8472140.61893597,5320071.27621132,2024-05-04 00:00:00+00:00,930,930,2300 ERIE BLVD E ,NO,All Other,LARCENY,43.05318909,-76.106534072,207,2024-05,2,433
149,-8476150.2502577,5315632.99309053,2024-02-10 00:00:00+00:00,251,254,2200 S STATE ST     ,NO,Motor Vehicle,MV THEFT,43.024048517,-76.142553203,208,2024-02,3,388
150,-8473143.89842584,5322380.59225966,2024-06-14 00:00:00+00:00,830,830,2300 JAMES ST   ,NO,Shoplifting,BURGLARY,43.0683459640001,-76.115546685,209,2024-06,1,469
151,-8473143.89842584,5322380.59225966,2024-08-04 00:00:00+00:00,1952,1952,2300 JAMES ST     ,NO,Shoplifting,LARCENY,43.0683459640001,-76.115546685,210,2024-08,2,648
152,-8473143.89842584,5322380.59225966,2024-09-24 00:00:00+00:00,849,849,2300 JAMES ST     ,NO,Shoplifting,LARCENY,43.0683459640001,-76.115546685,211,2024-09,2,569
153,-8473143.89842584,5322380.59225966,2024-01-06 00:00:00+00:00,1837,1837,2300 JAMES ST   ,NO,Shoplifting,LARCENY,43.0683459640001,-76.115546685,212,2024-01,2,430
154,-8473143.89842584,5322380.59225966,2024-07-27 00:00:00+00:00,1137,1147,2300 JAMES ST     ,NO,Shoplifting,LARCENY,43.0683459640001,-76.115546685,213,2024-07,2,554
155,-8473143.89842584,5322380.59225966,2024-07-02 00:00:00+00:00,1947,1947,2300 JAMES ST     ,YES,Shoplifting,LARCENY,43.0683459640001,-76.115546685,214,2024-07,2,554
156,-8473143.89842584,5322380.59225966,2024-05-19 00:00:00+00:00,1620,1620,2300 JAMES ST     ,NO,All Other,LARCENY,43.0683459640001,-76.115546685,215,2024-05,2,433
157,-8473143.89842584,5322380.59225966,2024-03-19 00:00:00+00:00,1038,1038,2300 JAMES ST     ,NO,All Other,LARCENY,43.0683459640001,-76.115546685,216,2024-03,2,489
158,-8475127.64692873,5323723.61753817,2024-07-07 00:00:00+00:00,100,614,300 WAINWRIGHT AV   ,NO,Of Bicycle,MV THEFT,43.0771590000001,-76.133367001,217,2024-07,3,554
159,-8473143.89842584,5322380.59225966,2024-10-16 00:00:00+00:00,1917,1917,2300 JAMES ST     ,NO,Shoplifting,LARCENY,43.0683459640001,-76.115546685,218,2024-10,2,531
160,-8473143.89842584,5322380.59225966,2024-07-16 00:00:00+00:00,2141,2141,2300 JAMES ST     ,YES,All Other,LARCENY,43.0683459640001,-76.115546685,219,2024-07,2,554
161,-8475127.64692873,5323723.61753817,2024-06-23 00:00:00+00:00,355,821,300 WAINWRIGHT AV   ,NO,Of Bicycle,MV THEFT,43.0771590000001,-76.133367001,220,2024-06,3,469
162,-8473143.89842584,5322380.59225966,2024-08-03 00:00:00+00:00,1330,1333,2300 JAMES ST     ,NO,Shoplifting,LARCENY,43.0683459640001,-76.115546685,221,2024-08,2,648
163,-8475939.32475821,5317411.18296989,2024-03-16 00:00:00+00:00,1713,1747,200 HENRY ST     ,NO,Of Bicycle,MV THEFT,43.0357252950001,-76.1406584269999,222,2024-03,3,489
164,-8475107.10848268,5318278.51983894,2024-04-25 00:00:00+00:00,1359,1359,300 WALNUT PL     ,NO,From Building,LARCENY,43.0414200000001,-76.133182501,223,2024-04,2,426
165,-8473143.89842584,5322380.59225966,2024-12-20 00:00:00+00:00,1355,1400,2300 JAMES ST     ,NO,Shoplifting,LARCENY,43.0683459640001,-76.115546685,224,2024-12,2,386
166,-8475107.10848268,5318278.51983894,2024-11-12 00:00:00+00:00,1406,1406,300 WALNUT PL     ,NO,All Other,LARCENY,43.0414200000001,-76.133182501,225,2024-11,2,436
167,-8473143.89842584,5322380.59225966,2024-07-08 00:00:00+00:00,815,815,2300 JAMES ST     ,NO,Shoplifting,LARCENY,43.0683459640001,-76.115546685,226,2024-07,2,554
168,-8473143.89842584,5322380.59225966,2024-06-12 00:00:00+00:00,1700,1330,2300 JAMES ST     ,NO,All Other,LARCENY,43.0683459640001,-76.115546685,227,2024-06,2,469
169,-8473143.89842584,5322380.59225966,2024-10-30 00:00:00+00:00,1409,1409,2300 JAMES ST     ,NO,Shoplifting,LARCENY,43.0683459640001,-76.115546685,228,2024-10,2,531
170,-8475107.10848268,5318278.51983894,2024-02-13 00:00:00+00:00,1332,1332,300 WALNUT PL     ,NO,From Mailbox,LARCENY,43.0414200000001,-76.133182501,229,2024-02,2,388
171,-8473143.89842584,5322380.59225966,2024-03-23 00:00:00+00:00,1443,1443,2300 JAMES ST     ,YES,Shoplifting,BURGLARY,43.0683459640001,-76.115546685,230,2024-03,1,489
172,-8475107.10848268,5318278.51983894,2024-11-05 00:00:00+00:00,1826,1828,300 WALNUT PL     ,YES,All Other,LARCENY,43.0414200000001,-76.133182501,231,2024-11,2,436
173,-8473143.89842584,5322380.59225966,2024-06-12 00:00:00+00:00,1647,1647,2300 JAMES ST   ,NO,Shoplifting,LARCENY,43.0683459640001,-76.115546685,232,2024-06,2,469
174,-8473143.89842584,5322380.59225966,2024-11-10 00:00:00+00:00,1805,1805,2300 JAMES ST     ,NO,Shoplifting,LARCENY,43.0683459640001,-76.115546685,233,2024-11,2,436
175,-8473143.89842584,5322380.59225966,2024-08-20 00:00:00+00:00,935,940,2300 JAMES ST     ,NO,Shoplifting,LARCENY,43.0683459640001,-76.115546685,234,2024-08,2,648
176,-8473143.89842584,5322380.59225966,2024-02-17 00:00:00+00:00,1201,1201,2300 JAMES ST     ,YES,Shoplifting,LARCENY,43.0683459640001,-76.115546685,235,2024-02,2,388
177,-8473143.89842584,5322380.59225966,2024-08-14 00:00:00+00:00,0,0,2300 JAMES ST     ,NO,All Other,LARCENY,43.0683459640001,-76.115546685,236,2024-08,2,648
178,-8473143.89842584,5322380.59225966,2024-11-25 00:00:00+00:00,2106,2106,2300 JAMES ST     ,NO,Shoplifting,LARCENY,43.0683459640001,-76.115546685,237,2024-11,2,436
179,-8473143.89842584,5322380.59225966,2024-11-13 00:00:00+00:00,1153,1153,2300 JAMES ST     ,NO,Shoplifting,LARCENY,43.0683459640001,-76.115546685,238,2024-11,2,436
180,-8473143.89842584,5322380.59225966,2024-12-11 00:00:00+00:00,1949,1949,2300 JAMES ST     ,NO,From Building,LARCENY,43.0683459640001,-76.115546685,239,2024-12,2,386
181,-8473143.89842584,5322380.59225966,2024-11-22 00:00:00+00:00,1308,1308,2300 JAMES ST     ,NO,Shoplifting,LARCENY,43.0683459640001,-76.115546685,240,2024-11,2,436
182,-8473143.89842584,5322380.59225966,2024-11-21 00:00:00+00:00,1018,1018,2300 JAMES ST     ,NO,Shoplifting,LARCENY,43.0683459640001,-76.115546685,241,2024-11,2,436
183,-8473143.89842584,5322380.59225966,2024-06-04 00:00:00+00:00,1612,1612,2300 JAMES ST     ,NO,Shoplifting,LARCENY,43.0683459640001,-76.115546685,242,2024-06,2,469
184,-8477898.84346074,5321967.60792389,2024-03-04 00:00:00+00:00,1542,1542,2300 LODI ST   ,NO,All Other,LARCENY,43.0656356740001,-76.158261083,244,2024-03,2,489
185,-8473143.89842584,5322380.59225966,2024-11-29 00:00:00+00:00,1319,1319,2300 JAMES ST     ,YES,Shoplifting,LARCENY,43.0683459640001,-76.115546685,245,2024-11,2,436
186,-8477898.84346074,5321967.60792389,2024-08-11 00:00:00+00:00,752,752,2300 LODI ST     ,NO,All Other,LARCENY,43.0656356740001,-76.158261083,246,2024-08,2,648
187,-8480590.37252937,5318863.87670502,2024-03-16 00:00:00+00:00,115,120,300 WHITTIER AV   ,NO,From Motor Vehicle,LARCENY,43.045263,-76.1824395,247,2024-03,2,489
188,-8471961.65504339,5320098.93092118,2024-10-17 00:00:00+00:00,1430,1430,2400 ERIE BLVD E ,NO,From Motor Vehicle,LARCENY,43.0533706200001,-76.1049264119999,248,2024-10,2,531
189,-8480590.37252937,5318863.87670502,2024-03-16 00:00:00+00:00,2120,920,300 WHITTIER AV   ,NO,From Motor Vehicle,LARCENY,43.045263,-76.1824395,249,2024-03,2,489
190,-8471961.65504339,5320098.93092118,2024-08-17 00:00:00+00:00,1900,715,2400 ERIE BLVD E ,NO,From Building,BURGLARY,43.0533706200001,-76.1049264119999,250,2024-08,1,648
191,-8476424.48938549,5315746.84698569,2024-12-01 00:00:00+00:00,1320,1326,2300 S SALINA ST     ,NO,From Motor Vehicle,LARCENY,43.0247962240001,-76.145016735,251,2024-12,2,386
192,-8477368.84212555,5323819.63111575,2024-07-18 00:00:00+00:00,100,719,300 WILLUMAE DR     ,NO,Of Bicycle,MV THEFT,43.0777890000001,-76.1535,252,2024-07,3,554
193,-8471961.65504339,5320098.93092118,2024-04-03 00:00:00+00:00,1500,1500,2400 ERIE BLVD E ,NO,All Other,LARCENY,43.0533706200001,-76.1049264119999,253,2024-04,2,426
194,-8477368.84212555,5323819.63111575,2024-03-11 00:00:00+00:00,1200,1300,300 WILLUMAE DR     ,NO,All Other,LARCENY,43.0777890000001,-76.1535,254,2024-03,2,489
195,-8471961.65504339,5320098.93092118,2024-07-09 00:00:00+00:00,1358,1358,2400 ERIE BLVD E ,NO,All Other,LARCENY,43.0533706200001,-76.1049264119999,255,2024-07,2,554
196,-8476106.35397685,5315507.00285452,2024-09-23 00:00:00+00:00,855,1055,2300 S  STATE ST     ,NO,All Other,LARCENY,43.023221097,-76.1421588759999,257,2024-09,2,569
197,-8477368.84212555,5323819.63111575,2024-04-28 00:00:00+00:00,439,439,300 WILLUMAE DR     ,NO,From Building,BURGLARY,43.0777890000001,-76.1535,258,2024-04,1,426
198,-8476836.51387905,5323221.33798711,2024-09-09 00:00:00+00:00,1919,1919,2400 GRANT BLVD   ,YES,From Building,ROBBERY,43.0738631510001,-76.1487180139999,259,2024-09,4,569
199,-8471961.65504339,5320098.93092118,2024-04-03 00:00:00+00:00,1411,1411,2400 ERIE BLVD E ,YES,All Other,LARCENY,43.0533706200001,-76.1049264119999,260,2024-04,2,426
200,-8472823.55488378,5322404.31934948,2024-02-06 00:00:00+00:00,2020,2150,2400 JAMES ST   ,NO,All Other,LARCENY,43.0685016740001,-76.11266899,261,2024-02,2,388
201,-8477368.84212555,5323819.63111575,2024-03-19 00:00:00+00:00,1530,1545,300 WILLUMAE DR     ,NO,All Other,LARCENY,43.0777890000001,-76.1535,262,2024-03,2,489
202,-8481900.32463728,5315877.15832885,2024-07-08 00:00:00+00:00,1200,1630,300 WINKWORTH PKWY   ,NO,From Building,BURGLARY,43.025652,-76.1942069999999,264,2024-07,1,554
203,-8472823.55488378,5322404.31934948,2024-07-13 00:00:00+00:00,1934,1934,2400 JAMES ST     ,NO,All Other,LARCENY,43.0685016740001,-76.11266899,265,2024-07,2,554
204,-8472823.55488378,5322404.31934948,2024-02-17 00:00:00+00:00,228,228,2400 JAMES ST   ,NO,Shoplifting,LARCENY,43.0685016740001,-76.11266899,266,2024-02,2,388
205,-8472823.55488378,5322404.31934948,2024-02-06 00:00:00+00:00,2020,2150,2400 JAMES ST     ,NO,From Building,LARCENY,43.0685016740001,-76.11266899,267,2024-02,2,388
206,-8478081.15272664,5322066.35564189,2024-08-04 00:00:00+00:00,800,911,2400 LODI ST     ,NO,Of Bicycle,MV THEFT,43.0662837360001,-76.1598987949999,268,2024-08,3,648
207,-8478081.15272664,5322066.35564189,2024-05-12 00:00:00+00:00,1255,1255,2400 LODI ST     ,NO,All Other,LARCENY,43.0662837360001,-76.1598987949999,269,2024-05,2,433
208,-8475604.03857826,5322817.02370779,2024-07-09 00:00:00+00:00,1600,1600,300 WOODRUFF AV   ,NO,Of Bicycle,MV THEFT,43.0712100000001,-76.1376465,270,2024-07,3,554
209,-8478081.15272664,5322066.35564189,2024-01-25 00:00:00+00:00,1954,1954,2400 LODI ST     ,YES,All Other,LARCENY,43.0662837360001,-76.1598987949999,271,2024-01,2,430
210,-8476788.39992534,5314476.98802307,2024-07-16 00:00:00+00:00,2000,630,2400 MIDLAND AV   ,NO,Of Bicycle,MV THEFT,43.016456227,-76.148285799,272,2024-07,3,554
211,-8476788.39992534,5314476.98802307,2024-11-14 00:00:00+00:00,1200,1000,2400 MIDLAND AV   ,NO,From Building,BURGLARY,43.016456227,-76.148285799,273,2024-11,1,436
212,-8475604.03857826,5322817.02370779,2024-12-14 00:00:00+00:00,328,328,300 WOODRUFF AVE    ,NO,Of Bicycle,MV THEFT,43.0712100000001,-76.1376465,274,2024-12,3,386
213,-8471858.51441823,5320115.25642467,2024-06-08 00:00:00+00:00,1828,1828,2500 ERIE BLVD E ,YES,Shoplifting,BURGLARY,43.0534777830001,-76.103999884,275,2024-06,1,469
214,-8471858.51441823,5320115.25642467,2024-10-08 00:00:00+00:00,1359,1359,2500 ERIE BLVD E ,YES,Shoplifting,LARCENY,43.0534777830001,-76.103999884,276,2024-10,2,531
215,-8471858.51441823,5320115.25642467,2024-06-29 00:00:00+00:00,1056,1115,2500 ERIE BLVD E ,YES,Shoplifting,LARCENY,43.0534777830001,-76.103999884,277,2024-06,2,469
216,-8471858.51441823,5320115.25642467,2024-10-04 00:00:00+00:00,1020,1020,2500 ERIE BLVD E ,YES,Shoplifting,BURGLARY,43.0534777830001,-76.103999884,278,2024-10,1,531
217,-8471858.51441823,5320115.25642467,2024-10-13 00:00:00+00:00,1320,1320,2500 ERIE BLVD E ,YES,Shoplifting,LARCENY,43.0534777830001,-76.103999884,279,2024-10,2,531
218,-8471858.51441823,5320115.25642467,2024-07-30 00:00:00+00:00,1406,1023,2500 ERIE BLVD E ,NO,All Other,LARCENY,43.0534777830001,-76.103999884,280,2024-07,2,554
219,-8471858.51441823,5320115.25642467,2024-08-13 00:00:00+00:00,1757,1757,2500 ERIE BLVD E ,YES,Shoplifting,LARCENY,43.0534777830001,-76.103999884,281,2024-08,2,648
220,-8471858.51441823,5320115.25642467,2024-06-27 00:00:00+00:00,925,925,2500 ERIE BLVD E ,YES,Shoplifting,LARCENY,43.0534777830001,-76.103999884,282,2024-06,2,469
221,-8476060.30177143,5315374.09079753,2024-07-28 00:00:00+00:00,1600,1900,2400 S STATE ST     ,NO,From Building,BURGLARY,43.0223482070001,-76.141745182,283,2024-07,1,554
222,-8471858.51441823,5320115.25642467,2024-09-15 00:00:00+00:00,1913,1913,2500 ERIE BLVD E ,YES,Shoplifting,BURGLARY,43.0534777830001,-76.103999884,284,2024-09,1,569
223,-8471858.51441823,5320115.25642467,2024-10-08 00:00:00+00:00,2036,2036,2500 ERIE BLVD E ,NO,Shoplifting,BURGLARY,43.0534777830001,-76.103999884,285,2024-10,1,531
224,-8471858.51441823,5320115.25642467,2024-06-16 00:00:00+00:00,1328,1328,2500 ERIE BLVD E ,NO,Shoplifting,LARCENY,43.0534777830001,-76.103999884,286,2024-06,2,469
225,-8471858.51441823,5320115.25642467,2024-05-10 00:00:00+00:00,1115,1115,2500 ERIE BLVD E ,YES,Shoplifting,BURGLARY,43.0534777830001,-76.103999884,287,2024-05,1,433
226,-8471858.51441823,5320115.25642467,2024-08-13 00:00:00+00:00,1617,1617,2500 ERIE BLVD E ,YES,Shoplifting,LARCENY,43.0534777830001,-76.103999884,288,2024-08,2,648
227,-8471858.51441823,5320115.25642467,2024-09-26 00:00:00+00:00,2026,2035,2500 ERIE BLVD E ,NO,From Motor Vehicle,LARCENY,43.0534777830001,-76.103999884,289,2024-09,2,569
228,-8471858.51441823,5320115.25642467,2024-10-08 00:00:00+00:00,2243,2243,2500 ERIE BLVD E ,NO,Shoplifting,BURGLARY,43.0534777830001,-76.103999884,290,2024-10,1,531
229,-8471858.51441823,5320115.25642467,2024-11-15 00:00:00+00:00,1449,1449,2500 ERIE BLVD E ,YES,Shoplifting,LARCENY,43.0534777830001,-76.103999884,291,2024-11,2,436
230,-8471858.51441823,5320115.25642467,2024-09-16 00:00:00+00:00,1602,1602,2500 ERIE BLVD E ,YES,Shoplifting,LARCENY,43.0534777830001,-76.103999884,292,2024-09,2,569
231,-8471858.51441823,5320115.25642467,2024-09-16 00:00:00+00:00,1535,1535,2500 ERIE BLVD E ,YES,Shoplifting,LARCENY,43.0534777830001,-76.103999884,293,2024-09,2,569
232,-8471858.51441823,5320115.25642467,2024-10-02 00:00:00+00:00,2133,2136,2500 ERIE BLVD E ,YES,Shoplifting,BURGLARY,43.0534777830001,-76.103999884,294,2024-10,1,531
233,-8471858.51441823,5320115.25642467,2024-09-16 00:00:00+00:00,1510,1511,2500 ERIE BLVD E ,YES,From Building,LARCENY,43.0534777830001,-76.103999884,295,2024-09,2,569
234,-8471858.51441823,5320115.25642467,2024-10-08 00:00:00+00:00,1300,1300,2500 ERIE BLVD E ,YES,Shoplifting,LARCENY,43.0534777830001,-76.103999884,296,2024-10,2,531
235,-8471858.51441823,5320115.25642467,2024-09-16 00:00:00+00:00,1318,1318,2500 ERIE BLVD E ,YES,Shoplifting,LARCENY,43.0534777830001,-76.103999884,297,2024-09,2,569
236,-8471858.51441823,5320115.25642467,2024-05-19 00:00:00+00:00,1109,1109,2500 ERIE BLVD E ,YES,From Building,LARCENY,43.0534777830001,-76.103999884,298,2024-05,2,433
237,-8471858.51441823,5320115.25642467,2024-03-31 00:00:00+00:00,920,920,2500 ERIE BLVD E ,YES,Shoplifting,BURGLARY,43.0534777830001,-76.103999884,299,2024-03,1,489
238,-8471858.51441823,5320115.25642467,2024-10-30 00:00:00+00:00,1301,1301,2500 ERIE BLVD E ,NO,Shoplifting,LARCENY,43.0534777830001,-76.103999884,300,2024-10,2,531
239,-8471858.51441823,5320115.25642467,2024-02-16 00:00:00+00:00,2334,2334,2500 ERIE BLVD E ,YES,Shoplifting,BURGLARY,43.0534777830001,-76.103999884,301,2024-02,1,388
240,-8476759.70187193,5313673.71179562,2024-04-23 00:00:00+00:00,300,1759,3000 MIDLAND AV   ,NO,From Motor Vehicle,LARCENY,43.01118,-76.148028,302,2024-04,2,426
241,-8471858.51441823,5320115.25642467,2024-03-25 00:00:00+00:00,1330,1330,2500 ERIE BLVD E ,YES,Shoplifting,LARCENY,43.0534777830001,-76.103999884,303,2024-03,2,489
242,-8476759.70187193,5313673.71179562,2024-09-20 00:00:00+00:00,1049,1049,3000 MIDLAND AV   ,NO,All Other,LARCENY,43.01118,-76.148028,304,2024-09,2,569
243,-8471858.51441823,5320115.25642467,2024-11-16 00:00:00+00:00,908,908,2500 ERIE BLVD E ,YES,Shoplifting,LARCENY,43.0534777830001,-76.103999884,306,2024-11,2,436
244,-8471858.51441823,5320115.25642467,2024-03-26 00:00:00+00:00,938,938,2500 ERIE BLVD E ,YES,Shoplifting,BURGLARY,43.0534777830001,-76.103999884,307,2024-03,1,489
245,-8471214.32143807,5318238.76625264,2024-12-09 00:00:00+00:00,1618,1618,3100 E  GENESEE ST     ,YES,All Other,LARCENY,43.0411590000001,-76.098213,308,2024-12,2,386
246,-8471858.51441823,5320115.25642467,2024-10-29 00:00:00+00:00,2228,2228,2500 ERIE BLVD E ,NO,Shoplifting,BURGLARY,43.0534777830001,-76.103999884,310,2024-10,1,531
247,-8471214.32143807,5318238.76625264,2024-05-03 00:00:00+00:00,824,824,3100 E GENESEE ST     ,YES,All Other,LARCENY,43.0411590000001,-76.098213,311,2024-05,2,433
248,-8471214.32143807,5318238.76625264,2024-12-20 00:00:00+00:00,1101,1101,3100 E GENESEE ST     ,NO,All Other,LARCENY,43.0411590000001,-76.098213,312,2024-12,2,386
249,-8471858.51441823,5320115.25642467,2024-01-21 00:00:00+00:00,1019,1019,2500 ERIE BLVD E ,YES,Shoplifting,LARCENY,43.0534777830001,-76.103999884,313,2024-01,2,430
250,-8476757.19718339,5313546.28954092,2024-01-27 00:00:00+00:00,1645,700,3100 MIDLAND AV   ,NO,All Other,BURGLARY,43.010343,-76.1480055,314,2024-01,1,430
251,-8476730.14654713,5313270.89898692,2024-06-28 00:00:00+00:00,1700,1900,3200 MIDLAND AV   ,NO,From Motor Vehicle,LARCENY,43.0085340000001,-76.1477624999999,315,2024-06,2,469
252,-8471858.51441823,5320115.25642467,2024-05-28 00:00:00+00:00,1109,1109,2500 ERIE BLVD E ,YES,Shoplifting,LARCENY,43.0534777830001,-76.103999884,316,2024-05,2,433
253,-8471858.51441823,5320115.25642467,2024-03-31 00:00:00+00:00,837,837,2500 ERIE BLVD E ,YES,Shoplifting,LARCENY,43.0534777830001,-76.103999884,317,2024-03,2,489
254,-8471858.51441823,5320115.25642467,2024-09-11 00:00:00+00:00,1428,1428,2500 ERIE BLVD E ,YES,Shoplifting,LARCENY,43.0534777830001,-76.103999884,318,2024-09,2,569
255,-8471858.51441823,5320115.25642467,2024-09-11 00:00:00+00:00,1135,1135,2500 ERIE BLVD E ,YES,Shoplifting,BURGLARY,43.0534777830001,-76.103999884,319,2024-09,1,569
256,-8471858.51441823,5320115.25642467,2024-09-11 00:00:00+00:00,1053,1053,2500 ERIE BLVD E ,YES,Shoplifting,LARCENY,43.0534777830001,-76.103999884,320,2024-09,2,569
257,-8476242.81152374,5321892.16314128,2024-11-24 00:00:00+00:00,958,958,100 SPRING ST     ,NO,Of Bicycle,MV THEFT,43.0651405400001,-76.143384695,321,2024-11,3,436
258,-8471858.51441823,5320115.25642467,2024-07-07 00:00:00+00:00,1640,1640,2500 ERIE BLVD E ,YES,Shoplifting,LARCENY,43.0534777830001,-76.103999884,322,2024-07,2,554
259,-8471858.51441823,5320115.25642467,2024-08-19 00:00:00+00:00,1124,1124,2500 ERIE BLVD E ,YES,Shoplifting,LARCENY,43.0534777830001,-76.103999884,323,2024-08,2,648
260,-8471858.51441823,5320115.25642467,2024-10-21 00:00:00+00:00,1456,1456,2500 ERIE BLVD E ,NO,Shoplifting,LARCENY,43.0534777830001,-76.103999884,324,2024-10,2,531
261,-8471858.51441823,5320115.25642467,2024-10-16 00:00:00+00:00,1146,1146,2500 ERIE BLVD E ,NO,Shoplifting,LARCENY,43.0534777830001,-76.103999884,325,2024-10,2,531
262,-8471858.51441823,5320115.25642467,2024-10-16 00:00:00+00:00,1150,1150,2500 ERIE BLVD E ,YES,Shoplifting,LARCENY,43.0534777830001,-76.103999884,327,2024-10,2,531
263,-8480017.29979076,5317053.09047076,2024-06-21 00:00:00+00:00,1445,1452,400 ARTHUR ST     ,NO,All Other,LARCENY,43.033374,-76.1772915,328,2024-06,2,469
264,-8480017.29979076,5317053.09047076,2024-04-30 00:00:00+00:00,1015,1015,400 ARTHUR ST     ,NO,Of Bicycle,MV THEFT,43.033374,-76.1772915,329,2024-04,3,426
265,-8471858.51441823,5320115.25642467,2024-11-25 00:00:00+00:00,1521,1521,2500 ERIE BLVD E ,NO,From Building,BURGLARY,43.0534777830001,-76.103999884,330,2024-11,1,436
266,-8481634.32671402,5319383.46305018,2024-10-15 00:00:00+00:00,2300,830,400 AVERY AV   ,NO,From Building,BURGLARY,43.0486740000001,-76.1918175,331,2024-10,1,531
267,-8481634.32671402,5319383.46305018,2024-01-06 00:00:00+00:00,30,1000,400 AVERY AV ,NO,From Building,BURGLARY,43.0486740000001,-76.1918175,332,2024-01,1,430
268,-8471858.51441823,5320115.25642467,2024-10-20 00:00:00+00:00,1542,1542,2500 ERIE BLVD E ,YES,Shoplifting,BURGLARY,43.0534777830001,-76.103999884,333,2024-10,1,531
269,-8472348.44429895,5319323.14019782,2024-10-23 00:00:00+00:00,329,329,400 BEATTIE ST     ,NO,Of Bicycle,MV THEFT,43.048278,-76.108400999,334,2024-10,3,531
270,-8471858.51441823,5320115.25642467,2024-09-14 00:00:00+00:00,1121,1121,2500 ERIE BLVD E ,YES,Shoplifting,LARCENY,43.0534777830001,-76.103999884,335,2024-09,2,569
271,-8472348.44429895,5319323.14019782,2024-05-03 00:00:00+00:00,2200,800,400 BEATTIE ST     ,NO,Of Bicycle,MV THEFT,43.048278,-76.108400999,336,2024-05,3,433
