X,Y,DATEEND,TIMESTART,TIMEEND,ADDRESS,Arrest,LarcenyCode,CODE_DEFINED,LAT,LONG,ObjectId,month,unemployment_rate,CrimeType
-8479688.18115588,5319493.85335513,2023-08-16 00:00:00+00:00,1130,2300,100 LAKEVIEW AV   ,NO,From Building,BURGLARY,43.0493986700001,-76.1743349769999,1347,2023-08-01,3.8,1
-8475541.2277801,5323004.54258039,2023-11-13 00:00:00+00:00,1800,1800,100 MAYAR ST     ,NO,Motor Vehicle,MV THEFT,43.072440532,-76.137082261,1348,2023-11-01,3.7,3
-8471794.9082423,5319405.39872941,2023-01-21 00:00:00+00:00,0500,500,100 W  FAYETTE ST     ,YES,From Building,BURGLARY,43.048818,-76.1034284999999,1349,2023-01-01,4.1,1
-8478777.57169119,5316609.11484581,2023-06-22 00:00:00+00:00,2100,830,100 STOLP AV   ,NO,From Motor Vehicle,MV THEFT,43.0304586570001,-76.166154833,1350,2023-06-01,3.5,3
-8476915.91885107,5322457.22041685,2023-01-22 00:00:00+00:00,2008,2008,100 LAWRENCE ST     ,NO,From Building,BURGLARY,43.0688488380001,-76.149431321,1352,2023-01-01,4.1,1
-8475541.2277801,5323004.54258039,2023-02-20 00:00:00+00:00,1900,150,100 MAYAR ST     ,NO,Motor Vehicle,MV THEFT,43.072440532,-76.137082261,1353,2023-02-01,4.1,3
-8475950.68747259,5314121.75867248,2023-06-27 00:00:00+00:00,1021,1021,100 W  OSTRANDER AV   ,NO,From Building,BURGLARY,43.014123,-76.1407604999999,1354,2023-06-01,3.5,1
-8479345.04138586,5320192.37528778,2023-08-15 00:00:00+00:00,1700,730,1000 W GENESEE ST     ,NO,From Building,BURGLARY,43.0539840000001,-76.1712525,1355,2023-08-01,3.8,1
-8476222.69664835,5321729.50152502,2023-07-27 00:00:00+00:00,0918,918,1000 BUTTERNUT ST     ,YES,Motor Vehicle,MV THEFT,43.0640730000001,-76.143204,1356,2023-07-01,3.5,3
-8475541.2277801,5323004.54258039,2023-04-04 00:00:00+00:00,1900,1900,100 MAYAR ST     ,YES,From Building,BURGLARY,43.072440532,-76.137082261,1357,2023-04-01,2.9,1
-8478777.57169119,5316609.11484581,2023-08-17 00:00:00+00:00,2200,800,100 STOLP AVE    ,NO,Motor Vehicle,MV THEFT,43.0304586570001,-76.166154833,1360,2023-08-01,3.8,3
-8475013.43301986,5317338.1872113,2023-11-14 00:00:00+00:00,1830,2030,100 MOUNT OLYMPUS DR     ,NO,All Other,LARCENY,43.035246,-76.1323409999999,1362,2023-11-01,3.7,2
-8475950.68747259,5314121.75867248,2023-10-29 00:00:00+00:00,0549,549,100 W  OSTRANDER AVE    ,NO,From Motor Vehicle,MV THEFT,43.014123,-76.1407604999999,1364,2023-10-01,3.7,3
-8479345.04138586,5320192.37528778,2023-10-30 00:00:00+00:00,1550,1600,1000 W GENESEE ST     ,NO,All Other,LARCENY,43.0539840000001,-76.1712525,1365,2023-10-01,3.7,2
-8475013.43301986,5317338.1872113,2023-10-25 00:00:00+00:00,0000,1800,100 MOUNT OLYMPUS DR     ,NO,Of Bicycle,LARCENY,43.035246,-76.1323409999999,1367,2023-10-01,3.7,2
-8476915.91885107,5322457.22041685,2023-04-12 00:00:00+00:00,0635,635,100 LAWRENCE ST     ,NO,From Motor Vehicle,LARCENY,43.0688488380001,-76.149431321,1368,2023-04-01,2.9,2
-8475950.68747259,5314121.75867248,2023-06-23 00:00:00+00:00,2200,800,100 W  OSTRANDER AVE    ,NO,From Building,LARCENY,43.014123,-76.1407604999999,1369,2023-06-01,3.5,2
-8478777.57169119,5316609.11484581,2023-11-15 00:00:00+00:00,2300,645,100 STOLP AVE    ,NO,Of Bicycle,MV THEFT,43.0304586570001,-76.166154833,1370,2023-11-01,3.7,3
-8476602.40743144,5317477.9974449,2023-07-08 00:00:00+00:00,1000,1200,100 MULBERRY TER    ,NO,All Other,LARCENY,43.036164,-76.1466149999999,1372,2023-07-01,3.5,2
-8476915.91885107,5322457.22041685,2023-10-11 00:00:00+00:00,0138,138,100 LAWRENCE ST     ,NO,From Building,BURGLARY,43.0688488380001,-76.149431321,1373,2023-10-01,3.7,1
-8475950.68747259,5314121.75867248,2023-12-20 00:00:00+00:00,1505,1246,100 W  OSTRANDER AVE    ,NO,All Other,LARCENY,43.014123,-76.1407604999999,1374,2023-12-01,4.2,2
-8479345.04138586,5320192.37528778,2023-11-29 00:00:00+00:00,1226,1226,1000 W GENESEE ST     ,YES,Shoplifting,LARCENY,43.0539840000001,-76.1712525,1375,2023-11-01,3.7,2
-8476602.40743144,5317477.9974449,2023-04-12 00:00:00+00:00,1730,1004,100 MULBERRY TER    ,NO,All Other,LARCENY,43.036164,-76.1466149999999,1377,2023-04-01,2.9,2
-8476915.91885107,5322457.22041685,2023-12-02 00:00:00+00:00,2000,900,100 LAWRENCE ST     ,NO,Motor Vehicle,MV THEFT,43.0688488380001,-76.149431321,1378,2023-12-01,4.2,3
-8477597.28497143,5319722.50056825,2023-04-23 00:00:00+00:00,2000,1100,100 S FRANKLIN ST     ,NO,From Motor Vehicle,MV THEFT,43.0508996240001,-76.155552137,1379,2023-04-01,2.9,3
-8476602.40743144,5317477.9974449,2023-11-21 00:00:00+00:00,1500,1930,100 MULBERRY TER    ,NO,From Motor Vehicle,LARCENY,43.036164,-76.1466149999999,1382,2023-11-01,3.7,2
-8476915.91885107,5322457.22041685,2023-03-02 00:00:00+00:00,0140,140,100 LAWRENCE ST     ,NO,All Other,LARCENY,43.0688488380001,-76.149431321,1383,2023-03-01,3.6,2
-8477183.49517338,5319493.14196132,2023-06-17 00:00:00+00:00,1845,1845,100 W  WASHINGTON ST     ,NO,From Motor Vehicle,LARCENY,43.0493940000001,-76.1518349999999,1384,2023-06-01,3.5,2
-8479345.04138586,5320192.37528778,2023-10-13 00:00:00+00:00,1723,1723,1000 W GENESEE ST     ,YES,From Building,LARCENY,43.0539840000001,-76.1712525,1385,2023-10-01,3.7,2
-8476915.91885107,5322457.22041685,2023-01-03 00:00:00+00:00,1724,1724,100 LAWRENCE ST     ,NO,All Other,BURGLARY,43.0688488380001,-76.149431321,1388,2023-01-01,4.1,1
-8472011.21815423,5322454.39923438,2023-06-12 00:00:00+00:00,0404,404,100 S MIDLER AV   ,YES,Motor Vehicle,BURGLARY,43.068830324,-76.1053716449999,1389,2023-06-01,3.5,1
-8477850.56742585,5321766.20321987,2023-08-13 00:00:00+00:00,0825,701,100 SUNSET AV   ,NO,All Other,LARCENY,43.0643138730001,-76.157827412,1390,2023-08-01,3.8,2
-8477199.02424235,5319753.63453536,2023-01-08 00:00:00+00:00,0115,115,100 N  SALINA ST     ,YES,From Building,BURGLARY,43.0511040000001,-76.1519744999999,1392,2023-01-01,4.1,1
-8476915.91885107,5322457.22041685,2023-07-01 00:00:00+00:00,1445,1445,100 LAWRENCE ST     ,NO,All Other,LARCENY,43.0688488380001,-76.149431321,1393,2023-07-01,3.5,2
-8471794.9082423,5319405.39872941,2023-03-18 00:00:00+00:00,0100,200,100 W FAYETTE ST     ,YES,Purse Snatch,LARCENY,43.048818,-76.1034284999999,1394,2023-03-01,3.6,2
-8479345.04138586,5320192.37528778,2023-08-04 00:00:00+00:00,2002,2002,1000 W GENESEE ST     ,NO,All Other,LARCENY,43.0539840000001,-76.1712525,1395,2023-08-01,3.8,2
-8477199.02424235,5319753.63453536,2023-09-06 00:00:00+00:00,1702,1702,100 N  SALINA ST     ,NO,All Other,LARCENY,43.0511040000001,-76.1519744999999,1397,2023-09-01,3.6,2
-8479345.04138586,5320192.37528778,2023-09-28 00:00:00+00:00,1314,1314,1000 W GENESEE ST     ,YES,Shoplifting,LARCENY,43.0539840000001,-76.1712525,1402,2023-09-01,3.6,2
-8473415.68551921,5322957.98206948,2023-09-10 00:00:00+00:00,0539,539,100 LEA LN     ,NO,From Building,BURGLARY,43.072134996,-76.1179881899999,1403,2023-09-01,3.6,1
-8479345.04138586,5320192.37528778,2023-07-25 00:00:00+00:00,0333,333,1000 W GENESEE ST     ,NO,From Building,BURGLARY,43.0539840000001,-76.1712525,1406,2023-07-01,3.5,1
-8477429.95663732,5319602.82215994,2023-07-24 00:00:00+00:00,2230,2230,100 N CLINTON ST     ,NO,Motor Vehicle,MV THEFT,43.0501140000001,-76.154049001,1407,2023-07-01,3.5,3
-8470651.81102671,5318511.23097762,2023-09-14 00:00:00+00:00,1540,1540,100 SUNNYSIDE PARK RD     ,NO,All Other,LARCENY,43.0429478300001,-76.0931598829999,1408,2023-09-01,3.6,2
-8473415.68551921,5322957.98206948,2023-05-04 00:00:00+00:00,2000,818,100 LEA LN     ,NO,From Motor Vehicle,LARCENY,43.072134996,-76.1179881899999,1409,2023-05-01,3.2,2
-8472011.21815423,5322454.39923438,2023-06-11 00:00:00+00:00,0215,215,100 S MIDLER AV   ,YES,From Building,BURGLARY,43.068830324,-76.1053716449999,1410,2023-06-01,3.5,1
-8472735.16820996,5329331.0936062,2023-03-02 00:00:00+00:00,1714,1714,1000 COL EILEEN COLLINS BLVD   ,NO,Of Bicycle,MV THEFT,43.1139420000001,-76.111874999,1411,2023-03-01,3.6,3
-8480509.72155828,5319260.07581403,2023-08-18 00:00:00+00:00,0453,453,100 N LOWELL AV   ,NO,From Motor Vehicle,LARCENY,43.0478640000001,-76.1817149999999,1412,2023-08-01,3.8,2
-8479345.04138586,5320192.37528778,2023-11-29 00:00:00+00:00,1256,1256,1000 W GENESEE ST     ,YES,Shoplifting,LARCENY,43.0539840000001,-76.1712525,1413,2023-11-01,3.7,2
-8473415.68551921,5322957.98206948,2023-08-23 00:00:00+00:00,0501,501,100 LEA LN     ,NO,From Building,BURGLARY,43.072134996,-76.1179881899999,1414,2023-08-01,3.8,1
-8478709.16920368,5318113.95525572,2023-04-12 00:00:00+00:00,0100,1008,100 SABINE ST     ,NO,Of MV Parts/Accessories,LARCENY,43.0403395530001,-76.1655403629999,1415,2023-04-01,2.9,2
-8472735.16820996,5329331.0936062,2023-01-13 00:00:00+00:00,1721,1721,1000 COL EILEEN COLLINS BLVD   ,NO,Motor Vehicle,MV THEFT,43.1139420000001,-76.111874999,1416,2023-01-01,4.1,3
-8479345.04138586,5320192.37528778,2023-08-20 00:00:00+00:00,1250,1310,1000 W GENESEE ST     ,YES,Shoplifting,LARCENY,43.0539840000001,-76.1712525,1418,2023-08-01,3.8,2
-8477199.02424235,5319753.63453536,2023-09-12 00:00:00+00:00,1446,1446,100 N SALINA ST   ,NO,From Motor Vehicle,LARCENY,43.0511040000001,-76.1519744999999,1422,2023-09-01,3.6,2
-8473707.49910029,5322806.16965044,2023-09-28 00:00:00+00:00,0207,207,100 SWANSEA DR     ,NO,From Building,BURGLARY,43.071138773,-76.120609596,1423,2023-09-01,3.6,1
-8474081.34123115,5319131.39684883,2023-09-25 00:00:00+00:00,1115,2215,100 LEXINGTON AVE    ,NO,All Other,LARCENY,43.0470192500001,-76.123967877,1424,2023-09-01,3.6,2
-8478943.79362088,5320137.73905844,2023-02-02 00:00:00+00:00,1530,1530,100 SAND ST     ,NO,Of MV Parts/Accessories,LARCENY,43.053625362,-76.16764803,1425,2023-02-01,4.1,2
-8477199.02424235,5319753.63453536,2023-09-13 00:00:00+00:00,1500,1347,100 N SALINA ST     ,NO,All Other,LARCENY,43.0511040000001,-76.1519744999999,1427,2023-09-01,3.6,2
-8473707.49910029,5322806.16965044,2023-02-15 00:00:00+00:00,1106,1106,100 SWANSEA DR     ,YES,All Other,LARCENY,43.071138773,-76.120609596,1428,2023-02-01,4.1,2
-8479674.65928866,5319374.07032994,2023-08-29 00:00:00+00:00,1450,1059,100 LIBERTY ST     ,NO,All Other,LARCENY,43.04861234,-76.174213508,1429,2023-08-01,3.8,2
-8477199.02424235,5319753.63453536,2023-05-22 00:00:00+00:00,1200,900,100 N SALINA ST     ,NO,All Other,LARCENY,43.0511040000001,-76.1519744999999,1432,2023-05-01,3.2,2
-8475950.68747259,5314121.75867248,2023-08-27 00:00:00+00:00,2300,2317,100 W OSTRANDER AV   ,NO,Motor Vehicle,MV THEFT,43.014123,-76.1407604999999,1435,2023-08-01,3.8,3
-8477276.16864947,5323039.20649022,2023-11-21 00:00:00+00:00,2055,2055,1000 DANFORTH ST     ,NO,All Other,LARCENY,43.0726680000001,-76.1526674999999,1436,2023-11-01,3.7,2
-8473520.13771062,5317070.90876226,2023-04-21 00:00:00+00:00,0845,1235,1000 WESTCOTT ST     ,NO,From Motor Vehicle,LARCENY,43.033491,-76.1189265,1438,2023-04-01,2.9,2
-8477028.58263604,5321589.15928441,2023-04-27 00:00:00+00:00,1830,1351,100 LILAC ST     ,NO,Of MV Parts/Accessories,LARCENY,43.063151926,-76.1504433969999,1439,2023-04-01,2.9,2
-8473707.49910029,5322806.16965044,2023-08-13 00:00:00+00:00,0339,339,100 SWANSEA DR     ,NO,From Building,BURGLARY,43.071138773,-76.120609596,1443,2023-08-01,3.8,1
-8475720.25612665,5322539.98838311,2023-08-03 00:00:00+00:00,1800,1800,100 WADSWORTH ST     ,YES,From Building,BURGLARY,43.0693920000001,-76.1386904999999,1444,2023-08-01,3.8,1
-8477276.16864947,5323039.20649022,2023-02-16 00:00:00+00:00,1000,600,1000 DANFORTH ST     ,NO,All Other,LARCENY,43.0726680000001,-76.1526674999999,1446,2023-02-01,4.1,2
-8476273.93400433,5315359.34023226,2023-03-20 00:00:00+00:00,1600,1000,100 MCALLISTER AV   ,NO,From Building,BURGLARY,43.022251333,-76.143664273,1447,2023-03-01,3.6,1
-8473707.49910029,5322806.16965044,2023-01-29 00:00:00+00:00,1420,1420,100 SWANSEA DR     ,NO,Motor Vehicle,MV THEFT,43.071138773,-76.120609596,1453,2023-01-01,4.1,3
-8477183.49517338,5319493.14196132,2023-07-09 00:00:00+00:00,2100,0,100 W WASHINGTON ST     ,NO,From Motor Vehicle,LARCENY,43.0493940000001,-76.1518349999999,1454,2023-07-01,3.5,2
-8475129.47546269,5320764.12684401,2023-10-14 00:00:00+00:00,0700,700,100 LINCOLN PARK DR     ,NO,From Building,BURGLARY,43.0577369120001,-76.133383427,1455,2023-10-01,3.7,1
-8476273.93400433,5315359.34023226,2023-09-15 00:00:00+00:00,1330,1330,100 MCALLISTER AV   ,NO,All Other,ROBBERY,43.022251333,-76.143664273,1457,2023-09-01,3.6,4
-8473707.49910029,5322806.16965044,2023-10-03 00:00:00+00:00,1900,2000,100 SWANSEA DR     ,NO,All Other,LARCENY,43.071138773,-76.120609596,1458,2023-10-01,3.7,2
-8476130.98363683,5321350.53230877,2023-02-08 00:00:00+00:00,0017,17,100 SCHNEIDER ST     ,NO,Motor Vehicle,LARCENY,43.0615857720001,-76.142380128,1459,2023-02-01,4.1,2
-8475129.47546269,5320764.12684401,2023-09-26 00:00:00+00:00,1103,1103,100 LINCOLN PARK DR     ,NO,All Other,LARCENY,43.0577369120001,-76.133383427,1460,2023-09-01,3.6,2
-8477678.90698243,5318683.33688661,2023-03-29 00:00:00+00:00,0300,715,100 MCCORMICK AV   ,NO,From Building,BURGLARY,43.0440777410001,-76.15628536,1462,2023-03-01,3.6,1
-8479532.89291525,5317005.11831632,2023-12-01 00:00:00+00:00,1535,1535,1100 BELLEVUE AV   ,NO,All Other,LARCENY,43.033059,-76.1729399989999,1463,2023-12-01,4.2,2
-8475092.38035745,5322679.88973786,2023-09-11 00:00:00+00:00,1400,730,100 SCHOECK AV   ,NO,All Other,LARCENY,43.0703100870001,-76.1330501959999,1464,2023-09-01,3.6,2
-8475129.47546269,5320764.12684401,2023-06-26 00:00:00+00:00,1620,1624,100 LINCOLN PARK DR     ,NO,Motor Vehicle,MV THEFT,43.0577369120001,-76.133383427,1465,2023-06-01,3.5,3
-8477678.90698243,5318683.33688661,2023-05-29 00:00:00+00:00,0111,927,100 MCCORMICK AVE    ,YES,From Building,BURGLARY,43.0440777410001,-76.15628536,1467,2023-05-01,3.2,1
-8479532.89291525,5317005.11831632,2023-07-19 00:00:00+00:00,2157,2157,1100 BELLEVUE AVE    ,YES,All Other,LARCENY,43.033059,-76.1729399989999,1468,2023-07-01,3.5,2
-8474144.63704834,5321093.16563952,2023-10-07 00:00:00+00:00,0000,647,100 SCHULER ST     ,NO,Motor Vehicle,MV THEFT,43.059896581,-76.124536473,1469,2023-10-01,3.7,3
-8477040.22698873,5318848.796794,2023-01-09 00:00:00+00:00,1131,1131,100 MADISON ST     ,NO,All Other,LARCENY,43.0451640000001,-76.150548,1470,2023-01-01,4.1,2
-8473707.49910029,5322806.16965044,2023-03-14 00:00:00+00:00,1411,1411,100 SWANSEA DR     ,YES,Motor Vehicle,MV THEFT,43.071138773,-76.120609596,1473,2023-03-01,3.6,3
-8477183.49517338,5319493.14196132,2023-10-21 00:00:00+00:00,0457,500,100 WASHINGTON SQ     ,YES,From Motor Vehicle,LARCENY,43.0493940000001,-76.1518349999999,1474,2023-10-01,3.7,2
-8476102.21957096,5323785.34242024,2023-07-28 00:00:00+00:00,2200,700,100 LOMA AV   ,NO,Motor Vehicle,MV THEFT,43.077564013,-76.142121736,1475,2023-07-01,3.5,3
-8475444.74038693,5319048.95032253,2023-06-04 00:00:00+00:00,1900,800,1000 E GENESEE ST     ,NO,All Other,LARCENY,43.046478,-76.1362154999999,1476,2023-06-01,3.5,2
-8476219.19008438,5321887.20496296,2023-12-09 00:00:00+00:00,1030,1200,1100 BUTTERNUT ST     ,NO,From Motor Vehicle,LARCENY,43.0651080000001,-76.1431724999999,1478,2023-12-01,4.2,2
-8477183.49517338,5319493.14196132,2023-12-11 00:00:00+00:00,0000,1616,100 WASHINGTON SQ     ,NO,Motor Vehicle,MV THEFT,43.0493940000001,-76.1518349999999,1479,2023-12-01,4.2,3
-8475129.47546269,5320764.12684401,2023-10-11 00:00:00+00:00,1200,1417,100 LINCOLN PARK DR     ,NO,Of MV Parts/Accessories,LARCENY,43.0577369120001,-76.133383427,1480,2023-10-01,3.7,2
-8475444.74038693,5319048.95032253,2023-04-30 00:00:00+00:00,2100,2100,1000 E GENESEE ST     ,NO,From Motor Vehicle,MV THEFT,43.046478,-76.1362154999999,1481,2023-04-01,2.9,3
-8476364.60484278,5315618.34550778,2023-07-28 00:00:00+00:00,1800,2340,100 MCKINLEY AV   ,NO,All Other,LARCENY,43.0239523220001,-76.144478783,1482,2023-07-01,3.5,2
-8476219.19008438,5321887.20496296,2023-09-18 00:00:00+00:00,2120,2120,1100 BUTTERNUT ST     ,NO,All Other,LARCENY,43.0651080000001,-76.1431724999999,1483,2023-09-01,3.6,2
-8477183.49517338,5319493.14196132,2023-05-21 00:00:00+00:00,0910,838,100 WASHINGTON SQ     ,NO,All Other,LARCENY,43.0493940000001,-76.1518349999999,1484,2023-05-01,3.2,2
-8475129.47546269,5320764.12684401,2023-12-18 00:00:00+00:00,1000,1530,100 LINCOLN PARK DR     ,NO,From Mailbox,LARCENY,43.0577369120001,-76.133383427,1485,2023-12-01,4.2,2
-8476364.60484278,5315618.34550778,2023-01-18 00:00:00+00:00,1125,1125,100 MCKINLEY AV   ,NO,Motor Vehicle,MV THEFT,43.0239523220001,-76.144478783,1487,2023-01-01,4.1,3
-8476102.21957096,5323785.34242024,2023-05-29 00:00:00+00:00,1829,1829,100 LOMA AV   ,NO,Motor Vehicle,MV THEFT,43.077564013,-76.142121736,1490,2023-05-01,3.2,3
-8477234.08988195,5322785.47966716,2023-08-08 00:00:00+00:00,1215,2119,1000 FIRST NORTH ST     ,NO,From Building,BURGLARY,43.0710030000001,-76.1522894999999,1491,2023-08-01,3.8,1
-8473042.11845881,5323016.94698116,2023-09-21 00:00:00+00:00,0000,630,100 TAFT AV   ,NO,Motor Vehicle,MV THEFT,43.072521931,-76.11463238,1492,2023-09-01,3.6,3
-8476102.21957096,5323785.34242024,2023-04-05 00:00:00+00:00,1730,850,100 LOMA AV   ,NO,Motor Vehicle,MV THEFT,43.077564013,-76.142121736,1494,2023-04-01,2.9,3
-8477234.08988195,5322785.47966716,2023-10-16 00:00:00+00:00,0846,846,1000 FIRST NORTH ST     ,NO,All Other,LARCENY,43.0710030000001,-76.1522894999999,1495,2023-10-01,3.7,2
-8475609.70362715,5314654.10006935,2023-08-26 00:00:00+00:00,2200,730,100 THURBER ST     ,NO,From Motor Vehicle,LARCENY,43.0176195060001,-76.13769739,1498,2023-08-01,3.8,2
-8476634.56585122,5316352.58927934,2023-10-16 00:00:00+00:00,0700,730,100 MCLENNAN AV   ,NO,From Motor Vehicle,LARCENY,43.0287741320001,-76.146903884,1499,2023-10-01,3.7,2
-8476102.21957096,5323785.34242024,2023-02-13 00:00:00+00:00,1850,700,100 LOMA AV   ,NO,Motor Vehicle,MV THEFT,43.077564013,-76.142121736,1500,2023-02-01,4.1,3
-8477183.49517338,5319493.14196132,2023-10-30 00:00:00+00:00,0955,955,100 WASHINGTON SQ     ,NO,All Other,LARCENY,43.0493940000001,-76.1518349999999,1501,2023-10-01,3.7,2
-8476039.35344701,5322120.33666158,2023-06-15 00:00:00+00:00,2330,946,1000 HIGHLAND ST     ,NO,From Building,BURGLARY,43.0666380000001,-76.141557,1502,2023-06-01,3.5,1
-8478151.30682634,5322800.56593417,2023-05-29 00:00:00+00:00,0230,45,1100 CARBON ST   ,NO,From Building,LARCENY,43.0711020000001,-76.1605289999999,1503,2023-05-01,3.2,2
-8477318.78586937,5311839.4277516,2023-03-21 00:00:00+00:00,0000,1750,100 MERRITT AV   ,NO,Motor Vehicle,MV THEFT,42.9991300180001,-76.153050337,1504,2023-03-01,3.6,3
-8476102.21957096,5323785.34242024,2023-07-24 00:00:00+00:00,0935,935,100 LOMA AVE    ,NO,All Other,LARCENY,43.077564013,-76.142121736,1505,2023-07-01,3.5,2
-8477183.49517338,5319493.14196132,2023-08-26 00:00:00+00:00,1028,1028,100 WASHINGTON SQ     ,NO,Of Bicycle,MV THEFT,43.0493940000001,-76.1518349999999,1506,2023-08-01,3.8,3
-8477620.27812357,5324159.55622336,2023-12-16 00:00:00+00:00,2230,400,100 SIXTH NORTH ST     ,NO,From Building,BURGLARY,43.0800193910001,-76.1557586879999,1507,2023-12-01,4.2,1
-8476654.13503847,5317371.29661377,2023-10-28 00:00:00+00:00,1900,2230,100 THURGOOD TER    ,NO,Motor Vehicle,MV THEFT,43.035463399,-76.147079677,1508,2023-10-01,3.7,3
-8477508.18574155,5313645.47551361,2023-11-06 00:00:00+00:00,1900,1900,100 LOOMIS AV   ,NO,All Other,MV THEFT,43.0109945250001,-76.1547517449999,1510,2023-11-01,3.7,3
-8476039.35344701,5322120.33666158,2023-05-19 00:00:00+00:00,0033,33,1000 HIGHLAND ST     ,YES,All Other,BURGLARY,43.0666380000001,-76.141557,1512,2023-05-01,3.2,1
-8477413.2198632,5312663.47059927,2023-08-16 00:00:00+00:00,2100,730,100 MILBURN DR     ,NO,Motor Vehicle,MV THEFT,43.0045437040001,-76.153898652,1514,2023-08-01,3.8,3
-8471569.64980178,5322503.82445074,2023-09-12 00:00:00+00:00,1719,1719,100 LYNWOOD AV   ,NO,From Building,LARCENY,43.069154676,-76.101404969,1515,2023-09-01,3.6,2
-8476428.08110886,5318452.61512264,2023-12-20 00:00:00+00:00,1142,1142,100 WEISER CT     ,NO,From Motor Vehicle,LARCENY,43.042563,-76.145049,1516,2023-12-01,4.2,2
-8476039.35344701,5322120.33666158,2023-03-13 00:00:00+00:00,0812,812,1000 HIGHLAND ST     ,NO,From Building,BURGLARY,43.0666380000001,-76.141557,1517,2023-03-01,3.6,1
-8475203.78934911,5319028.38640624,2023-06-29 00:00:00+00:00,1505,1532,1100 E  GENESEE ST     ,NO,From Mailbox,LARCENY,43.046343,-76.1340509999999,1518,2023-06-01,3.5,2
-8477894.36162672,5318048.22128426,2023-09-11 00:00:00+00:00,0735,830,100 MIDLAND AV   ,NO,From Motor Vehicle,LARCENY,43.039907972,-76.158220822,1519,2023-09-01,3.6,2
-8477868.08933634,5313165.07018323,2023-12-04 00:00:00+00:00,2200,800,100 MAINS AV   ,NO,Motor Vehicle,MV THEFT,43.007838812,-76.157984814,1520,2023-12-01,4.2,3
-8476428.08110886,5318452.61512264,2023-05-20 00:00:00+00:00,1900,1900,100 WEISER CT     ,NO,All Other,LARCENY,43.042563,-76.145049,1521,2023-05-01,3.2,2
-8476587.04200213,5313564.45768653,2023-02-24 00:00:00+00:00,1030,1030,100 SLAYTON AV   ,YES,From Building,LARCENY,43.010462342,-76.14647697,1522,2023-02-01,4.1,2
-8477413.2198632,5312663.47059927,2023-02-14 00:00:00+00:00,0000,1939,100 MILBURN DR     ,NO,From Building,BURGLARY,43.0045437040001,-76.153898652,1524,2023-02-01,4.1,1
-8477868.08933634,5313165.07018323,2023-02-11 00:00:00+00:00,2000,916,100 MAINS AV   ,NO,All Other,BURGLARY,43.007838812,-76.157984814,1525,2023-02-01,4.1,1
-8477134.79434331,5322933.12848635,2023-08-13 00:00:00+00:00,1338,1338,100 SECOND NORTH ST     ,NO,All Other,LARCENY,43.0719719030001,-76.1513975129999,1526,2023-08-01,3.8,2
-8475658.13985079,5317409.46275533,2023-09-09 00:00:00+00:00,2050,1230,1000 IRVING AV   ,NO,Of Bicycle,LARCENY,43.035714,-76.1381325,1527,2023-09-01,3.6,2
-8476654.13503847,5317371.29661377,2023-09-15 00:00:00+00:00,0615,1113,100 THURGOOD TER    ,NO,From Motor Vehicle,LARCENY,43.035463399,-76.147079677,1528,2023-09-01,3.6,2
-8473261.59574421,5322343.63382973,2023-12-20 00:00:00+00:00,1637,1637,100 MILDRED AVE    ,NO,Motor Vehicle,MV THEFT,43.068103422,-76.1166039779999,1529,2023-12-01,4.2,3
-8477868.08933634,5313165.07018323,2023-12-19 00:00:00+00:00,0856,856,100 MAINS AVE    ,NO,Motor Vehicle,MV THEFT,43.007838812,-76.157984814,1530,2023-12-01,4.2,3
-8476428.08110886,5318452.61512264,2023-12-14 00:00:00+00:00,2200,1200,100 WEISER CT     ,NO,From Motor Vehicle,LARCENY,43.042563,-76.145049,1531,2023-12-01,4.2,2
-8475203.78934911,5319028.38640624,2023-02-10 00:00:00+00:00,0555,955,1100 E  GENESEE ST     ,NO,From Motor Vehicle,LARCENY,43.046343,-76.1340509999999,1533,2023-02-01,4.1,2
-8473261.59574421,5322343.63382973,2023-10-27 00:00:00+00:00,1545,1625,100 MILDRED AVE    ,NO,All Other,LARCENY,43.068103422,-76.1166039779999,1534,2023-10-01,3.7,2
-8477868.08933634,5313165.07018323,2023-09-23 00:00:00+00:00,1930,1130,100 MAINS AVE    ,NO,From Motor Vehicle,LARCENY,43.007838812,-76.157984814,1535,2023-09-01,3.6,2
-8476428.08110886,5318452.61512264,2023-07-03 00:00:00+00:00,1430,1951,100 WEISER CT     ,NO,From Motor Vehicle,LARCENY,43.042563,-76.145049,1536,2023-07-01,3.5,2
-8475658.13985079,5317409.46275533,2023-02-25 00:00:00+00:00,1342,2157,1000 IRVING AV   ,NO,From Building,LARCENY,43.035714,-76.1381325,1537,2023-02-01,4.1,2
-8471801.64930538,5319173.80351246,2023-04-05 00:00:00+00:00,2100,1210,100 MILNOR AVE    ,NO,All Other,LARCENY,43.047297642,-76.1034890559999,1538,2023-04-01,2.9,2
-8476021.58552045,5323870.38307245,2023-03-16 00:00:00+00:00,0300,31,100 MALVERNE DR     ,NO,Of MV Parts/Accessories,LARCENY,43.0781220100001,-76.141397388,1539,2023-03-01,3.6,2
